,Name,Count,Flag
3896,"('KOSHER', 'CHILI')",12,Stopwords
3897,"('KOSHER', 'BUNCH')",3,Stopwords
3898,"('POWDER', 'WINE')",5,Stopwords
3899,"('POWDER', 'CUMIN')",14,Stopwords
3900,"('POWDER', 'BEEF')",4,Stopwords
3901,"('POWDER', 'GOLD')",2,Stopwords
3902,"('POWDER', 'BAY')",5,Stopwords
3903,"('POWDER', 'GROUND')",14,Stopwords
3904,"('POWDER', 'BUNCH')",2,Stopwords
3905,"('SALT', 'CUMIN')",16,Stopwords
3906,"('SALT', 'BEEF')",8,Stopwords
3907,"('SALT', 'GOLD')",1,Stopwords
3908,"('SALT', 'BUNCH')",11,Stopwords
3909,"('WINE', 'CUMIN')",3,Clean
3910,"('WINE', 'BEEF')",4,Clean
3911,"('WINE', 'GOLD')",2,Clean
3912,"('WINE', 'GROUND')",8,Stopwords
3913,"('WINE', 'ONION')",10,Stopwords
3914,"('WINE', 'BUNCH')",1,Stopwords
3915,"('POUND', 'CUMIN')",13,Stopwords
3916,"('POUND', 'GOLD')",2,Stopwords
3917,"('POUND', 'GROUND')",13,Stopwords
3918,"('POUND', 'BUNCH')",6,Stopwords
3919,"('CUMIN', 'GOLD')",1,Clean
3920,"('CUMIN', 'BAY')",7,Stopwords
3921,"('CUMIN', 'GROUND')",14,Stopwords
3922,"('CUMIN', 'BUNCH')",1,Stopwords
3923,"('BEEF', 'GOLD')",2,Clean
3924,"('BEEF', 'GROUND')",8,Stopwords
3925,"('BEEF', 'ONION')",5,Stopwords
3926,"('BEEF', 'BUNCH')",1,Stopwords
3927,"('GOLD', 'BAY')",2,Stopwords
3928,"('GOLD', 'CHILI')",1,Clean
3929,"('GOLD', 'GROUND')",2,Stopwords
3930,"('GOLD', 'ONION')",2,Stopwords
3931,"('GOLD', 'CUP')",4,Stopwords
3932,"('GOLD', 'BUNCH')",2,Stopwords
3933,"('GOLD', 'PEPPER')",6,Stopwords
3934,"('BAY', 'GROUND')",4,Stopwords
3935,"('BAY', 'ONION')",5,Stopwords
3936,"('BAY', 'BUNCH')",3,Stopwords
3937,"('CHILI', 'GROUND')",14,Stopwords
3938,"('CHILI', 'ONION')",13,Stopwords
3939,"('CHILI', 'BUNCH')",1,Stopwords
3940,"('CHILI', 'PEPPER')",23,Stopwords
3941,"('GROUND', 'BUNCH')",2,Stopwords
3942,"('ONION', 'BUNCH')",6,Stopwords
3943,"('CUP', 'BUNCH')",11,Stopwords
3944,"('BUNCH', 'PEPPER')",10,Stopwords
3945,"('VIRGIN', 'MATZO')",1,Stopwords
3946,"('VIRGIN', 'AVOCADO')",2,Stopwords
3947,"('VIRGIN', 'LEFTOVER')",1,Stopwords
3948,"('VIRGIN', 'BRISKET')",1,Stopwords
3949,"('VIRGIN', 'COARSE')",1,Stopwords
3950,"('VIRGIN', 'MEDIUM')",8,Stopwords
3951,"('MATZO', 'JUICE')",2,Stopwords
3952,"('MATZO', 'AVOCADO')",1,Clean
3953,"('MATZO', 'LEFTOVER')",1,Stopwords
3954,"('MATZO', 'BRISKET')",1,Clean
3955,"('MATZO', 'COARSE')",1,Clean
3956,"('MATZO', 'MEDIUM')",1,Stopwords
3957,"('MATZO', 'PEPPER')",1,Stopwords
3958,"('JUICE', 'AVOCADO')",2,Stopwords
3959,"('JUICE', 'LEFTOVER')",1,Stopwords
3960,"('JUICE', 'BRISKET')",1,Stopwords
3961,"('JUICE', 'COARSE')",1,Stopwords
3962,"('AVOCADO', 'LEFTOVER')",1,Stopwords
3963,"('AVOCADO', 'OIL')",8,Stopwords
3964,"('AVOCADO', 'BRISKET')",1,Clean
3965,"('AVOCADO', 'COARSE')",1,Clean
3966,"('AVOCADO', 'MEDIUM')",5,Stopwords
3967,"('LEFTOVER', 'BRISKET')",1,Stopwords
3968,"('LEFTOVER', 'COARSE')",1,Stopwords
3969,"('LEFTOVER', 'MEDIUM')",2,Stopwords
3970,"('OIL', 'BRISKET')",1,Stopwords
3971,"('OIL', 'COARSE')",5,Stopwords
3972,"('BRISKET', 'MEDIUM')",1,Stopwords
3973,"('COARSE', 'MEDIUM')",3,Stopwords
3974,"('TEASPOON', 'QUART')",2,Stopwords
3975,"('TEASPOON', 'ALLSPICE')",3,Stopwords
3976,"('TEASPOON', 'BASE')",2,Stopwords
3977,"('SUGAR', 'SHOULDER')",3,Stopwords
3978,"('SUGAR', 'CUMIN')",6,Stopwords
3979,"('SUGAR', 'QUART')",2,Stopwords
3980,"('SUGAR', 'ALLSPICE')",4,Stopwords
3981,"('SUGAR', 'CHILI')",12,Stopwords
3982,"('SUGAR', 'BASE')",1,Stopwords
3983,"('SUGAR', 'PORK')",21,Stopwords
3984,"('SHOULDER', 'CUMIN')",3,Clean
3985,"('SHOULDER', 'QUART')",1,Clean
3986,"('SHOULDER', 'POWDER')",2,Stopwords
3987,"('SHOULDER', 'ALLSPICE')",1,Clean
3988,"('SHOULDER', 'SALT')",4,Stopwords
3989,"('SHOULDER', 'CORIANDER')",1,Clean
3990,"('SHOULDER', 'CHILI')",5,Clean
3991,"('SHOULDER', 'BASE')",1,Clean
3992,"('POUND', 'QUART')",1,Stopwords
3993,"('POUND', 'POWDER')",3,Stopwords
3994,"('POUND', 'ALLSPICE')",2,Stopwords
3995,"('POUND', 'CORIANDER')",2,Stopwords
3996,"('POUND', 'BASE')",1,Stopwords
3997,"('CUMIN', 'QUART')",1,Clean
3998,"('CUMIN', 'TABLESPOON')",18,Stopwords
3999,"('CUMIN', 'OUNCE')",7,Stopwords
4000,"('CUMIN', 'ALLSPICE')",1,Clean
4001,"('CUMIN', 'CORIANDER')",7,Clean
4002,"('CUMIN', 'BASE')",1,Clean
4003,"('CUMIN', 'PORK')",7,Clean
4004,"('QUART', 'TABLESPOON')",3,Stopwords
4005,"('QUART', 'OUNCE')",1,Stopwords
4006,"('QUART', 'POWDER')",1,Stopwords
4007,"('QUART', 'ALLSPICE')",1,Clean
4008,"('QUART', 'SALT')",4,Stopwords
4009,"('QUART', 'CORIANDER')",1,Clean
4010,"('QUART', 'CUP')",4,Stopwords
4011,"('QUART', 'CHILI')",1,Clean
4012,"('QUART', 'BASE')",1,Clean
4013,"('QUART', 'PORK')",2,Clean
4014,"('TABLESPOON', 'ALLSPICE')",3,Stopwords
4015,"('TABLESPOON', 'CORIANDER')",9,Stopwords
4016,"('TABLESPOON', 'BASE')",2,Stopwords
4017,"('OUNCE', 'ALLSPICE')",2,Stopwords
4018,"('OUNCE', 'CORIANDER')",9,Stopwords
4019,"('OUNCE', 'BASE')",1,Stopwords
4020,"('POWDER', 'ALLSPICE')",2,Stopwords
4021,"('POWDER', 'CORIANDER')",2,Stopwords
4022,"('POWDER', 'BASE')",1,Stopwords
4023,"('POWDER', 'PORK')",12,Stopwords
4024,"('ALLSPICE', 'SALT')",4,Stopwords
4025,"('ALLSPICE', 'CORIANDER')",1,Clean
4026,"('ALLSPICE', 'CUP')",6,Stopwords
4027,"('ALLSPICE', 'CHILI')",1,Clean
4028,"('ALLSPICE', 'BASE')",1,Clean
4029,"('ALLSPICE', 'PORK')",2,Clean
4030,"('SALT', 'BASE')",2,Stopwords
4031,"('CORIANDER', 'CHILI')",9,Clean
4032,"('CORIANDER', 'BASE')",1,Clean
4033,"('CORIANDER', 'PORK')",8,Clean
4034,"('CUP', 'BASE')",2,Stopwords
4035,"('CHILI', 'BASE')",1,Clean
4036,"('CHILI', 'PORK')",5,Clean
4037,"('BASE', 'PORK')",1,Clean
4038,"('TEASPOON', 'RUSSET')",4,Stopwords
4039,"('CHEESE', 'RUSSET')",2,Clean
4040,"('POUND', 'PARSLEY')",3,Stopwords
4041,"('POUND', 'RUSSET')",2,Stopwords
4042,"('TABLESPOON', 'RUSSET')",3,Stopwords
4043,"('POWDER', 'PARSLEY')",9,Stopwords
4044,"('POWDER', 'RUSSET')",1,Stopwords
4045,"('PARSLEY', 'RUSSET')",1,Clean
4046,"('PEPPER', 'RUSSET')",2,Stopwords
4047,"('TEASPOON', 'ROLL')",4,Stopwords
4048,"('TEASPOON', 'BABY')",17,Stopwords
4049,"('TEASPOON', 'CARROT')",3,Stopwords
4050,"('TEASPOON', 'PLUM')",4,Stopwords
4051,"('TEASPOON', 'SPRING')",4,Stopwords
4052,"('ROLL', 'BABY')",1,Stopwords
4053,"('ROLL', 'SAUCE')",2,Stopwords
4054,"('ROLL', 'BELL')",3,Stopwords
4055,"('ROLL', 'OUNCE')",3,Stopwords
4056,"('ROLL', 'CORIANDER')",1,Clean
4057,"('ROLL', 'CUCUMBER')",1,Clean
4058,"('ROLL', 'CARROT')",1,Clean
4059,"('ROLL', 'TABLESPOON')",3,Stopwords
4060,"('ROLL', 'KOSHER')",2,Stopwords
4061,"('ROLL', 'PLUM')",1,Clean
4062,"('ROLL', 'SALT')",4,Stopwords
4063,"('ROLL', 'CHICKEN')",2,Clean
4064,"('ROLL', 'MEDIUM')",1,Stopwords
4065,"('ROLL', 'POUND')",3,Stopwords
4066,"('ROLL', 'PORK')",2,Clean
4067,"('ROLL', 'JUICE')",1,Stopwords
4068,"('ROLL', 'SODIUM')",1,Clean
4069,"('ROLL', 'GINGER')",2,Clean
4070,"('ROLL', 'ROAST')",1,Clean
4071,"('ROLL', 'ORANGE')",1,Stopwords
4072,"('ROLL', 'BASIL')",1,Clean
4073,"('ROLL', 'ONION')",2,Stopwords
4074,"('ROLL', 'SPRING')",1,Clean
4075,"('ROLL', 'CUP')",3,Stopwords
4076,"('ROLL', 'MINT')",1,Clean
4077,"('ROLL', 'PEPPER')",3,Stopwords
4078,"('BABY', 'SAUCE')",7,Stopwords
4079,"('BABY', 'BELL')",4,Stopwords
4080,"('BABY', 'OUNCE')",4,Stopwords
4081,"('BABY', 'CORIANDER')",2,Stopwords
4082,"('BABY', 'CUCUMBER')",2,Stopwords
4083,"('BABY', 'CARROT')",1,Stopwords
4084,"('BABY', 'TABLESPOON')",11,Stopwords
4085,"('BABY', 'KOSHER')",11,Stopwords
4086,"('BABY', 'PLUM')",1,Stopwords
4087,"('BABY', 'CHICKEN')",5,Stopwords
4088,"('BABY', 'POUND')",14,Stopwords
4089,"('BABY', 'PORK')",3,Stopwords
4090,"('BABY', 'JUICE')",4,Stopwords
4091,"('BABY', 'SODIUM')",1,Stopwords
4092,"('BABY', 'GINGER')",7,Stopwords
4093,"('BABY', 'ROAST')",2,Stopwords
4094,"('BABY', 'ORANGE')",3,Stopwords
4095,"('BABY', 'BASIL')",4,Stopwords
4096,"('BABY', 'ONION')",9,Stopwords
4097,"('BABY', 'SPRING')",1,Stopwords
4098,"('BABY', 'MINT')",2,Stopwords
4099,"('SAUCE', 'BELL')",8,Stopwords
4100,"('SAUCE', 'CORIANDER')",10,Stopwords
4101,"('SAUCE', 'CUCUMBER')",2,Stopwords
4102,"('SAUCE', 'CARROT')",3,Stopwords
4103,"('SAUCE', 'PLUM')",3,Stopwords
4104,"('SAUCE', 'JUICE')",11,Stopwords
4105,"('SAUCE', 'SODIUM')",4,Stopwords
4106,"('SAUCE', 'ROAST')",3,Stopwords
4107,"('SAUCE', 'ORANGE')",4,Stopwords
4108,"('SAUCE', 'ONION')",17,Stopwords
4109,"('SAUCE', 'SPRING')",4,Stopwords
4110,"('SAUCE', 'MINT')",7,Stopwords
4111,"('BELL', 'OUNCE')",17,Stopwords
4112,"('BELL', 'CORIANDER')",2,Stopwords
4113,"('BELL', 'CUCUMBER')",3,Stopwords
4114,"('BELL', 'CARROT')",1,Stopwords
4115,"('BELL', 'TABLESPOON')",9,Stopwords
4116,"('BELL', 'PLUM')",1,Stopwords
4117,"('BELL', 'MEDIUM')",8,Stopwords
4118,"('BELL', 'PORK')",6,Stopwords
4119,"('BELL', 'JUICE')",4,Stopwords
4120,"('BELL', 'SODIUM')",2,Stopwords
4121,"('BELL', 'GINGER')",3,Stopwords
4122,"('BELL', 'ROAST')",3,Stopwords
4123,"('BELL', 'ORANGE')",2,Stopwords
4124,"('BELL', 'BASIL')",5,Stopwords
4125,"('BELL', 'ONION')",8,Stopwords
4126,"('BELL', 'SPRING')",1,Stopwords
4127,"('BELL', 'MINT')",2,Stopwords
4128,"('OUNCE', 'CUCUMBER')",2,Stopwords
4129,"('OUNCE', 'CARROT')",1,Stopwords
4130,"('OUNCE', 'PLUM')",1,Stopwords
4131,"('OUNCE', 'JUICE')",11,Stopwords
4132,"('OUNCE', 'SODIUM')",2,Stopwords
4133,"('OUNCE', 'ROAST')",9,Stopwords
4134,"('OUNCE', 'ORANGE')",6,Stopwords
4135,"('OUNCE', 'BASIL')",15,Stopwords
4136,"('OUNCE', 'SPRING')",1,Stopwords
4137,"('OUNCE', 'MINT')",6,Stopwords
4138,"('CORIANDER', 'CARROT')",1,Clean
4139,"('CORIANDER', 'TABLESPOON')",10,Stopwords
4140,"('CORIANDER', 'KOSHER')",3,Stopwords
4141,"('CORIANDER', 'PLUM')",1,Clean
4142,"('CORIANDER', 'SALT')",10,Stopwords
4143,"('CORIANDER', 'CHICKEN')",2,Clean
4144,"('CORIANDER', 'MEDIUM')",5,Stopwords
4145,"('CORIANDER', 'POUND')",7,Stopwords
4146,"('CORIANDER', 'JUICE')",3,Stopwords
4147,"('CORIANDER', 'SODIUM')",2,Clean
4148,"('CORIANDER', 'GINGER')",9,Clean
4149,"('CORIANDER', 'ROAST')",2,Clean
4150,"('CORIANDER', 'ORANGE')",1,Stopwords
4151,"('CORIANDER', 'BASIL')",2,Clean
4152,"('CORIANDER', 'ONION')",6,Stopwords
4153,"('CORIANDER', 'SPRING')",1,Clean
4154,"('CORIANDER', 'MINT')",1,Clean
4155,"('CUCUMBER', 'CARROT')",2,Clean
4156,"('CUCUMBER', 'TABLESPOON')",2,Stopwords
4157,"('CUCUMBER', 'KOSHER')",1,Stopwords
4158,"('CUCUMBER', 'PLUM')",1,Clean
4159,"('CUCUMBER', 'SALT')",1,Stopwords
4160,"('CUCUMBER', 'CHICKEN')",1,Clean
4161,"('CUCUMBER', 'MEDIUM')",1,Stopwords
4162,"('CUCUMBER', 'POUND')",1,Stopwords
4163,"('CUCUMBER', 'PORK')",1,Clean
4164,"('CUCUMBER', 'JUICE')",1,Stopwords
4165,"('CUCUMBER', 'SODIUM')",1,Clean
4166,"('CUCUMBER', 'GINGER')",2,Clean
4167,"('CUCUMBER', 'ROAST')",1,Clean
4168,"('CUCUMBER', 'ORANGE')",1,Stopwords
4169,"('CUCUMBER', 'BASIL')",2,Clean
4170,"('CUCUMBER', 'ONION')",1,Stopwords
4171,"('CUCUMBER', 'SPRING')",1,Clean
4172,"('CUCUMBER', 'CUP')",2,Stopwords
4173,"('CUCUMBER', 'MINT')",1,Clean
4174,"('CUCUMBER', 'PEPPER')",2,Stopwords
4175,"('CARROT', 'TABLESPOON')",11,Stopwords
4176,"('CARROT', 'KOSHER')",4,Stopwords
4177,"('CARROT', 'PLUM')",1,Clean
4178,"('CARROT', 'SALT')",14,Stopwords
4179,"('CARROT', 'CHICKEN')",7,Clean
4180,"('CARROT', 'MEDIUM')",5,Stopwords
4181,"('CARROT', 'POUND')",3,Stopwords
4182,"('CARROT', 'PORK')",2,Clean
4183,"('CARROT', 'JUICE')",3,Stopwords
4184,"('CARROT', 'SODIUM')",3,Clean
4185,"('CARROT', 'GINGER')",6,Clean
4186,"('CARROT', 'ROAST')",1,Clean
4187,"('CARROT', 'ORANGE')",2,Stopwords
4188,"('CARROT', 'BASIL')",2,Clean
4189,"('CARROT', 'ONION')",11,Stopwords
4190,"('CARROT', 'SPRING')",1,Clean
4191,"('CARROT', 'CUP')",10,Stopwords
4192,"('CARROT', 'MINT')",2,Clean
4193,"('CARROT', 'PEPPER')",11,Stopwords
4194,"('TABLESPOON', 'PLUM')",4,Stopwords
4195,"('TABLESPOON', 'JUICE')",20,Stopwords
4196,"('TABLESPOON', 'SPRING')",5,Stopwords
4197,"('TABLESPOON', 'MINT')",11,Stopwords
4198,"('KOSHER', 'PLUM')",1,Stopwords
4199,"('KOSHER', 'PORK')",11,Stopwords
4200,"('KOSHER', 'JUICE')",7,Stopwords
4201,"('KOSHER', 'GINGER')",8,Stopwords
4202,"('KOSHER', 'ROAST')",3,Stopwords
4203,"('KOSHER', 'ORANGE')",7,Stopwords
4204,"('KOSHER', 'BASIL')",13,Stopwords
4205,"('KOSHER', 'SPRING')",2,Stopwords
4206,"('KOSHER', 'MINT')",6,Stopwords
4207,"('PLUM', 'SALT')",5,Stopwords
4208,"('PLUM', 'CHICKEN')",2,Clean
4209,"('PLUM', 'MEDIUM')",1,Stopwords
4210,"('PLUM', 'POUND')",2,Stopwords
4211,"('PLUM', 'PORK')",3,Clean
4212,"('PLUM', 'JUICE')",1,Stopwords
4213,"('PLUM', 'SODIUM')",1,Clean
4214,"('PLUM', 'GINGER')",2,Clean
4215,"('PLUM', 'ROAST')",1,Clean
4216,"('PLUM', 'ORANGE')",2,Stopwords
4217,"('PLUM', 'BASIL')",3,Clean
4218,"('PLUM', 'ONION')",1,Stopwords
4219,"('PLUM', 'SPRING')",1,Clean
4220,"('PLUM', 'CUP')",6,Stopwords
4221,"('PLUM', 'MINT')",1,Clean
4222,"('PLUM', 'PEPPER')",4,Stopwords
4223,"('SALT', 'ROAST')",11,Stopwords
4224,"('SALT', 'SPRING')",2,Stopwords
4225,"('SALT', 'MINT')",16,Stopwords
4226,"('CHICKEN', 'MEDIUM')",16,Stopwords
4227,"('CHICKEN', 'PORK')",7,Clean
4228,"('CHICKEN', 'JUICE')",6,Stopwords
4229,"('CHICKEN', 'ROAST')",4,Clean
4230,"('CHICKEN', 'ORANGE')",3,Stopwords
4231,"('CHICKEN', 'BASIL')",9,Clean
4232,"('CHICKEN', 'SPRING')",1,Clean
4233,"('CHICKEN', 'MINT')",3,Clean
4234,"('MEDIUM', 'PORK')",5,Stopwords
4235,"('MEDIUM', 'JUICE')",3,Stopwords
4236,"('MEDIUM', 'SODIUM')",6,Stopwords
4237,"('MEDIUM', 'GINGER')",3,Stopwords
4238,"('MEDIUM', 'ROAST')",1,Stopwords
4239,"('MEDIUM', 'ORANGE')",1,Stopwords
4240,"('MEDIUM', 'BASIL')",2,Stopwords
4241,"('MEDIUM', 'ONION')",9,Stopwords
4242,"('MEDIUM', 'SPRING')",1,Stopwords
4243,"('MEDIUM', 'MINT')",1,Stopwords
4244,"('POUND', 'JUICE')",16,Stopwords
4245,"('POUND', 'ORANGE')",5,Stopwords
4246,"('POUND', 'BASIL')",5,Stopwords
4247,"('POUND', 'SPRING')",1,Stopwords
4248,"('POUND', 'MINT')",5,Stopwords
4249,"('PORK', 'JUICE')",7,Stopwords
4250,"('PORK', 'SODIUM')",1,Clean
4251,"('PORK', 'ROAST')",4,Clean
4252,"('PORK', 'ORANGE')",4,Stopwords
4253,"('PORK', 'BASIL')",3,Clean
4254,"('PORK', 'ONION')",12,Stopwords
4255,"('PORK', 'SPRING')",1,Clean
4256,"('PORK', 'MINT')",3,Clean
4257,"('PORK', 'PEPPER')",17,Stopwords
4258,"('JUICE', 'SODIUM')",6,Stopwords
4259,"('JUICE', 'GINGER')",30,Stopwords
4260,"('JUICE', 'ROAST')",4,Stopwords
4261,"('JUICE', 'BASIL')",10,Stopwords
4262,"('JUICE', 'SPRING')",1,Stopwords
4263,"('JUICE', 'MINT')",13,Stopwords
4264,"('SODIUM', 'GINGER')",9,Clean
4265,"('SODIUM', 'ROAST')",3,Clean
4266,"('SODIUM', 'ORANGE')",3,Stopwords
4267,"('SODIUM', 'SPRING')",1,Clean
4268,"('SODIUM', 'MINT')",1,Clean
4269,"('GINGER', 'ROAST')",2,Clean
4270,"('GINGER', 'ORANGE')",4,Stopwords
4271,"('GINGER', 'BASIL')",6,Clean
4272,"('GINGER', 'ONION')",10,Stopwords
4273,"('GINGER', 'SPRING')",1,Clean
4274,"('GINGER', 'MINT')",3,Clean
4275,"('ROAST', 'ORANGE')",3,Stopwords
4276,"('ROAST', 'BASIL')",1,Clean
4277,"('ROAST', 'ONION')",3,Stopwords
4278,"('ROAST', 'SPRING')",1,Clean
4279,"('ROAST', 'CUP')",5,Stopwords
4280,"('ROAST', 'MINT')",1,Clean
4281,"('ROAST', 'PEPPER')",8,Stopwords
4282,"('ORANGE', 'BASIL')",1,Stopwords
4283,"('ORANGE', 'ONION')",2,Stopwords
4284,"('ORANGE', 'SPRING')",1,Stopwords
4285,"('ORANGE', 'MINT')",2,Stopwords
4286,"('BASIL', 'ONION')",5,Stopwords
4287,"('BASIL', 'SPRING')",1,Clean
4288,"('BASIL', 'CUP')",10,Stopwords
4289,"('BASIL', 'MINT')",4,Clean
4290,"('ONION', 'SPRING')",3,Stopwords
4291,"('SPRING', 'CUP')",4,Stopwords
4292,"('SPRING', 'MINT')",1,Clean
4293,"('SPRING', 'PEPPER')",4,Stopwords
4294,"('CUP', 'MINT')",20,Stopwords
4295,"('JUICE', 'BABY')",5,Stopwords
4296,"('JUICE', 'POWDER')",10,Stopwords
4297,"('PEPPER', 'BABY')",5,Stopwords
4298,"('PEPPER', 'POWDER')",5,Stopwords
4299,"('BABY', 'POWDER')",7,Stopwords
4300,"('BABY', 'LEMON')",5,Stopwords
4301,"('RICE', 'COCONUT')",3,Clean
4302,"('RICE', 'WATER')",13,Stopwords
4303,"('RICE', 'CLOVE')",11,Clean
4304,"('RICE', 'MILK')",4,Clean
4305,"('RICE', 'GINGER')",8,Clean
4306,"('COCONUT', 'WATER')",7,Stopwords
4307,"('COCONUT', 'CLOVE')",3,Clean
4308,"('COCONUT', 'SALT')",22,Stopwords
4309,"('COCONUT', 'GINGER')",10,Clean
4310,"('WATER', 'CLOVE')",13,Stopwords
4311,"('CLOVE', 'CUP')",33,Stopwords
4312,"('CLOVE', 'MILK')",5,Clean
4313,"('CLOVE', 'GINGER')",4,Clean
4314,"('MILK', 'GINGER')",3,Clean
4315,"('TEASPOON', 'SPRIG')",9,Stopwords
4316,"('CLOVE', 'LEMON')",4,Clean
4317,"('CLOVE', 'SPRIG')",5,Clean
4318,"('CLOVE', 'BUTTER')",5,Stopwords
4319,"('LEMON', 'SPRIG')",3,Clean
4320,"('SPRIG', 'BUTTER')",3,Stopwords
4321,"('CINNAMON', 'SWEET')",3,Stopwords
4322,"('CINNAMON', 'SEEDLESS')",1,Clean
4323,"('CINNAMON', 'ORANGE')",5,Stopwords
4324,"('CINNAMON', 'MEDIUM')",3,Stopwords
4325,"('SWEET', 'SEEDLESS')",1,Stopwords
4326,"('SWEET', 'ORANGE')",2,Stopwords
4327,"('SWEET', 'MEDIUM')",4,Stopwords
4328,"('SEEDLESS', 'CUP')",1,Stopwords
4329,"('SEEDLESS', 'ORANGE')",1,Stopwords
4330,"('SEEDLESS', 'MEDIUM')",1,Stopwords
4331,"('ORANGE', 'MEDIUM')",1,Stopwords
4332,"('TABLESPOON', 'ROOT')",8,Stopwords
4333,"('SAUCE', 'ROOT')",7,Stopwords
4334,"('OUNCE', 'ROOT')",5,Stopwords
4335,"('CUP', 'ROOT')",11,Stopwords
4336,"('GINGER', 'ROOT')",9,Clean
4337,"('GINGER', 'POUND')",17,Stopwords
4338,"('JUICE', 'MILLILITER')",1,Stopwords
4339,"('JUICE', 'STALK')",2,Stopwords
4340,"('JUICE', 'KAFFIR')",1,Stopwords
4341,"('WATER', 'GRAM')",15,Stopwords
4342,"('WATER', 'MILLILITER')",7,Stopwords
4343,"('WATER', 'STALK')",1,Stopwords
4344,"('WATER', 'PASTE')",2,Stopwords
4345,"('WATER', 'LIME')",9,Stopwords
4346,"('WATER', 'KAFFIR')",2,Stopwords
4347,"('GRAM', 'SAUCE')",2,Stopwords
4348,"('GRAM', 'CORIANDER')",1,Stopwords
4349,"('GRAM', 'MILLILITER')",5,Stopwords
4350,"('GRAM', 'CUP')",3,Stopwords
4351,"('GRAM', 'STALK')",1,Stopwords
4352,"('GRAM', 'PASTE')",1,Stopwords
4353,"('GRAM', 'LIME')",1,Stopwords
4354,"('GRAM', 'KAFFIR')",1,Stopwords
4355,"('SAUCE', 'MILLILITER')",3,Stopwords
4356,"('SAUCE', 'STALK')",3,Stopwords
4357,"('SAUCE', 'LIME')",13,Stopwords
4358,"('SAUCE', 'KAFFIR')",2,Stopwords
4359,"('CORIANDER', 'MILLILITER')",2,Stopwords
4360,"('CORIANDER', 'STALK')",1,Clean
4361,"('CORIANDER', 'PASTE')",2,Clean
4362,"('CORIANDER', 'LIME')",2,Clean
4363,"('CORIANDER', 'KAFFIR')",1,Clean
4364,"('MILLILITER', 'CUP')",2,Stopwords
4365,"('MILLILITER', 'STALK')",1,Stopwords
4366,"('MILLILITER', 'PASTE')",1,Stopwords
4367,"('MILLILITER', 'LIME')",1,Stopwords
4368,"('MILLILITER', 'KAFFIR')",1,Stopwords
4369,"('CUP', 'STALK')",5,Stopwords
4370,"('CUP', 'KAFFIR')",1,Stopwords
4371,"('STALK', 'PASTE')",3,Clean
4372,"('STALK', 'LIME')",2,Clean
4373,"('STALK', 'KAFFIR')",1,Clean
4374,"('PASTE', 'LIME')",4,Clean
4375,"('PASTE', 'KAFFIR')",1,Clean
4376,"('LIME', 'KAFFIR')",2,Clean
4377,"('TEASPOON', 'TORN')",1,Stopwords
4378,"('TEASPOON', 'REGULAR')",3,Stopwords
4379,"('SUGAR', 'TORN')",1,Stopwords
4380,"('SUGAR', 'BONE')",2,Stopwords
4381,"('SUGAR', 'REGULAR')",1,Stopwords
4382,"('SUGAR', 'SAFFRON')",1,Stopwords
4383,"('TORN', 'RICE')",1,Clean
4384,"('TORN', 'WATER')",1,Stopwords
4385,"('TORN', 'ONION')",1,Stopwords
4386,"('TORN', 'TABLESPOON')",1,Stopwords
4387,"('TORN', 'BONE')",1,Clean
4388,"('TORN', 'CHICKEN')",1,Clean
4389,"('TORN', 'CUP')",1,Stopwords
4390,"('TORN', 'REGULAR')",1,Clean
4391,"('TORN', 'SAFFRON')",1,Clean
4392,"('TORN', 'POUND')",1,Stopwords
4393,"('RICE', 'BONE')",2,Clean
4394,"('RICE', 'REGULAR')",4,Clean
4395,"('RICE', 'SAFFRON')",3,Clean
4396,"('RICE', 'POUND')",9,Stopwords
4397,"('WATER', 'BONE')",7,Stopwords
4398,"('WATER', 'CHICKEN')",16,Stopwords
4399,"('WATER', 'REGULAR')",5,Stopwords
4400,"('WATER', 'SAFFRON')",3,Stopwords
4401,"('ONION', 'REGULAR')",4,Stopwords
4402,"('TABLESPOON', 'REGULAR')",4,Stopwords
4403,"('TABLESPOON', 'SAFFRON')",4,Stopwords
4404,"('BONE', 'CHICKEN')",4,Clean
4405,"('BONE', 'REGULAR')",2,Clean
4406,"('BONE', 'SAFFRON')",1,Clean
4407,"('CHICKEN', 'REGULAR')",3,Clean
4408,"('CHICKEN', 'SAFFRON')",1,Clean
4409,"('CUP', 'REGULAR')",5,Stopwords
4410,"('REGULAR', 'SAFFRON')",1,Clean
4411,"('REGULAR', 'POUND')",1,Stopwords
4412,"('SAFFRON', 'POUND')",1,Stopwords
4413,"('CHEESE', 'CINNAMON')",1,Clean
4414,"('CHEESE', 'COCONUT')",3,Clean
4415,"('CHEESE', 'EXTRACT')",4,Stopwords
4416,"('CHEESE', 'PINEAPPLE')",1,Clean
4417,"('GROUND', 'COCONUT')",6,Stopwords
4418,"('GROUND', 'WHEAT')",12,Stopwords
4419,"('GROUND', 'PINEAPPLE')",2,Stopwords
4420,"('CINNAMON', 'COCONUT')",6,Clean
4421,"('CINNAMON', 'EXTRACT')",5,Stopwords
4422,"('CINNAMON', 'CREAM')",17,Stopwords
4423,"('CINNAMON', 'OUNCE')",8,Stopwords
4424,"('CINNAMON', 'WHEAT')",5,Clean
4425,"('CINNAMON', 'PINEAPPLE')",1,Clean
4426,"('COCONUT', 'JUICE')",6,Stopwords
