,Name,Count,Flag
543,"('BEVERAGE', 'ONION')",1,Stopwords
544,"('SALT', 'POUND')",5,Stopwords
545,"('PORK', 'TART')",1,Clean
546,"('TART', 'CHERRY')",1,Clean
547,"('CHERRY', 'FRUIT')",1,Clean
548,"('FRUIT', 'SPREAD')",3,Stopwords
549,"('SPREAD', 'CUP')",5,Stopwords
550,"('CUP', 'BARBECUE')",10,Stopwords
551,"('BARBECUE', 'SAUCE')",7,Stopwords
552,"('TEASPOON', 'KAISER')",1,Stopwords
553,"('CONTAINER', 'CHERRY')",1,Clean
554,"('CHERRY', 'PACKAGE')",1,Stopwords
555,"('PACKAGE', 'BOTTLE')",1,Stopwords
556,"('BOTTLE', 'ONION')",1,Stopwords
557,"('VINEGAR', 'MUSTARD')",1,Clean
558,"('MUSTARD', 'HONEY')",1,Clean
559,"('HONEY', 'SALT')",3,Stopwords
560,"('GROUND', 'OIL')",2,Stopwords
561,"('OIL', 'RIPE')",2,Stopwords
562,"('RIPE', 'CUP')",2,Stopwords
563,"('CUP', 'BABY')",13,Stopwords
564,"('BEEF', 'BOUILLON')",2,Clean
565,"('BOUILLON', 'CUBE')",7,Stopwords
566,"('CUBE', 'CUP')",4,Stopwords
567,"('WATER', 'TABLESPOON')",17,Stopwords
568,"('TABLESPOON', 'SODIUM')",2,Stopwords
569,"('SODIUM', 'SOY')",11,Clean
570,"('SOY', 'SAUCE')",44,Stopwords
571,"('SAUCE', 'TABLESPOON')",41,Stopwords
572,"('TEASPOON', 'SUGAR')",24,Stopwords
573,"('SUGAR', 'POUND')",4,Stopwords
574,"('POUND', 'TABLESPOON')",7,Stopwords
575,"('OIL', 'OUNCE')",12,Stopwords
576,"('OUNCE', 'FROZEN')",3,Stopwords
577,"('FROZEN', 'STIR')",1,Stopwords
578,"('STIR', 'OUNCE')",1,Stopwords
579,"('OUNCE', 'WATER')",4,Stopwords
580,"('CUP', 'PINE')",2,Stopwords
581,"('PINE', 'OIL')",1,Stopwords
582,"('OIL', 'LEMON')",3,Stopwords
583,"('JUICE', 'PEAR')",1,Stopwords
584,"('PEAR', 'CUP')",1,Stopwords
585,"('TEASPOON', 'CORIANDER')",4,Stopwords
586,"('CORIANDER', 'TEASPOON')",13,Stopwords
587,"('TEASPOON', 'LEMON')",15,Stopwords
588,"('CUP', 'CUCUMBER')",4,Stopwords
589,"('CUCUMBER', 'LOIN')",1,Clean
590,"('LOIN', 'TEASPOON')",1,Stopwords
591,"('TEASPOON', 'SAFFRON')",2,Stopwords
592,"('SAFFRON', 'TEASPOON')",2,Stopwords
593,"('BAG', 'BROCCOLI')",2,Stopwords
594,"('POWDER', 'LEMON')",1,Stopwords
595,"('LEMON', 'TABLESPOON')",5,Stopwords
596,"('TABLESPOON', 'CHEESE')",4,Stopwords
597,"('SPRAY', 'CHALLAH')",1,Stopwords
598,"('CHALLAH', 'CUP')",2,Stopwords
599,"('CUP', 'EGG')",10,Stopwords
600,"('EGG', 'SUBSTITUTE')",3,Clean
601,"('SUBSTITUTE', 'MILK')",1,Clean
602,"('MILK', 'VANILLA')",7,Clean
603,"('SALT', 'RUM')",1,Stopwords
604,"('RUM', 'RUM')",2,Clean
605,"('RUM', 'BUTTER')",1,Stopwords
606,"('SUGAR', 'VANILLA')",4,Stopwords
607,"('EXTRACT', 'RUM')",1,Stopwords
608,"('RUM', 'MEDIUM')",1,Stopwords
609,"('MEDIUM', 'RIPE')",2,Stopwords
610,"('CUP', 'CITY')",1,Stopwords
611,"('CITY', 'EGG')",1,Clean
612,"('EGG', 'SALT')",2,Stopwords
613,"('GROUND', 'TURKEY')",16,Stopwords
614,"('TURKEY', 'CENTER')",1,Clean
615,"('CENTER', 'CUT')",3,Stopwords
616,"('CUT', 'CITY')",1,Stopwords
617,"('CITY', 'SAUCE')",1,Stopwords
618,"('FLANK', 'STEAK')",2,Clean
619,"('STEAK', 'CUMIN')",1,Clean
620,"('CUMIN', 'GARLIC')",2,Clean
621,"('GARLIC', 'KOSHER')",2,Stopwords
622,"('PEPPER', 'ONION')",5,Stopwords
623,"('ONION', 'OIL')",5,Stopwords
624,"('CUP', 'LIME')",8,Stopwords
625,"('JUICE', 'MEDIUM')",2,Stopwords
626,"('MEDIUM', 'VINE')",3,Stopwords
627,"('VINE', 'CUP')",1,Stopwords
628,"('CORN', 'SALT')",2,Stopwords
629,"('PACKAGE', 'POWDER')",1,Stopwords
630,"('POWDER', 'CUP')",22,Stopwords
631,"('CUP', 'OUNCE')",12,Stopwords
632,"('CUP', 'ROTISSERIE')",2,Stopwords
633,"('ROTISSERIE', 'CHICKEN')",2,Clean
634,"('ONION', 'SPINACH')",1,Stopwords
635,"('SPINACH', 'EGG')",2,Clean
636,"('CUP', 'RUSSET')",1,Stopwords
637,"('RUSSET', 'PLAIN')",1,Stopwords
638,"('PLAIN', 'MATZO')",1,Stopwords
639,"('MATZO', 'MEAL')",3,Clean
640,"('MEAL', 'PASSOVER')",1,Clean
641,"('PASSOVER', 'USE')",1,Stopwords
642,"('USE', 'MATZO')",1,Stopwords
643,"('MEAL', 'SALT')",2,Stopwords
644,"('PINCH', 'HEAT')",1,Stopwords
645,"('TEASPOON', 'CORN')",5,Stopwords
646,"('CORN', 'BRAN')",2,Clean
647,"('BRAN', 'CEREAL')",2,Clean
648,"('CEREAL', 'TABLESPOON')",1,Stopwords
649,"('TABLESPOON', 'COUNTRY')",2,Stopwords
650,"('COUNTRY', 'CROCK')",2,Clean
651,"('CROCK', 'SPREAD')",1,Stopwords
652,"('CUP', 'KERNEL')",2,Stopwords
653,"('KERNEL', 'CORN')",4,Clean
654,"('CORN', 'CHICKEN')",1,Clean
655,"('CHICKEN', 'FLAVOR')",6,Clean
656,"('FLAVOR', 'BOUILLON')",7,Clean
657,"('PEPPER', 'SAUCE')",7,Stopwords
658,"('TABLESPOON', 'PROMISE')",3,Stopwords
659,"('PROMISE', 'BUTTERY')",6,Clean
660,"('BUTTERY', 'SPREAD')",6,Stopwords
661,"('BASIL', 'POUND')",1,Stopwords
662,"('BREAST', 'WATER')",1,Stopwords
663,"('SLICE', 'GRAIN')",1,Stopwords
664,"('GRAIN', 'OUNCE')",1,Stopwords
665,"('OUNCE', 'HAM')",4,Stopwords
666,"('HAM', 'OUNCE')",4,Stopwords
667,"('OUNCE', 'LETTUCE')",1,Stopwords
668,"('LETTUCE', 'TOMATO')",1,Clean
669,"('OUNCE', 'YEAST')",2,Stopwords
670,"('YEAST', 'CUP')",6,Stopwords
671,"('WATER', 'CUP')",46,Stopwords
672,"('TEASPOON', 'TABLE')",1,Stopwords
673,"('TABLE', 'SALT')",1,Stopwords
674,"('BUTTER', 'ONION')",3,Stopwords
675,"('CHICKEN', 'MILK')",1,Clean
676,"('MILK', 'POUND')",3,Stopwords
677,"('OUNCE', 'TUNA')",2,Stopwords
678,"('TUNA', 'OUNCE')",1,Stopwords
679,"('OUNCE', 'TABLESPOON')",12,Stopwords
680,"('TEENY', 'OIL')",1,Stopwords
681,"('OIL', 'KOSHER')",7,Stopwords
682,"('SALT', 'ROSEMARY')",1,Stopwords
683,"('BELL', 'TABLESPOON')",3,Stopwords
684,"('JUICE', 'TABLESPOON')",21,Stopwords
685,"('TABLESPOON', 'SUN')",1,Stopwords
686,"('SUN', 'TEASPOON')",1,Stopwords
687,"('PINCH', 'PAPRIKA')",1,Stopwords
688,"('PEPPER', 'TABLESPOON')",35,Stopwords
689,"('MEDIUM', 'BOUILLON')",1,Stopwords
690,"('BOUILLON', 'CUP')",2,Stopwords
691,"('PLAIN', 'TABLESPOON')",4,Stopwords
692,"('TABLESPOON', 'MARGARINE')",1,Stopwords
693,"('MARGARINE', 'TEASPOON')",1,Stopwords
694,"('CHEESE', 'ONION')",1,Stopwords
695,"('OUNCE', 'SPINACH')",3,Stopwords
696,"('TEASPOON', 'CURRY')",7,Stopwords
697,"('GRAPE', 'ONION')",3,Stopwords
698,"('ONION', 'SALT')",4,Stopwords
699,"('CUCUMBER', 'AVOCADO')",2,Clean
700,"('SWEET', 'SAUSAGE')",1,Stopwords
701,"('SAUSAGE', 'SAUSAGE')",1,Clean
702,"('CUP', 'POUND')",3,Stopwords
703,"('POUND', 'BROOK')",1,Stopwords
704,"('BROOK', 'FARM')",1,Clean
705,"('FARM', 'LEAN')",1,Clean
706,"('LEAN', 'GROUND')",3,Stopwords
707,"('TURKEY', 'TABLESPOON')",5,Stopwords
708,"('TABLESPOON', 'TOMATO')",10,Stopwords
709,"('TOMATO', 'PASTE')",16,Clean
710,"('CUP', 'CHOLESTEROL')",1,Stopwords
711,"('CHOLESTEROL', 'EGG')",2,Clean
712,"('MILK', 'TABLESPOON')",12,Stopwords
713,"('TABLESPOON', 'PURE')",4,Stopwords
714,"('SYRUP', 'TEASPOON')",5,Stopwords
715,"('VANILLA', 'TEASPOON')",10,Stopwords
716,"('CINNAMON', 'GRANNY')",1,Clean
717,"('GRANNY', 'SMITH')",4,Clean
718,"('SMITH', 'APPLE')",2,Clean
719,"('APPLE', 'GRAIN')",1,Clean
720,"('GRAIN', 'BREAD')",1,Clean
721,"('BREAD', 'TEASPOON')",2,Stopwords
722,"('TEASPOON', 'PROMISE')",2,Stopwords
723,"('POUND', 'PURPOSE')",1,Stopwords
724,"('PURPOSE', 'TABLESPOON')",1,Stopwords
725,"('MAYONNAISE', 'AVOCADO')",1,Clean
726,"('AVOCADO', 'TABLESPOON')",3,Stopwords
727,"('TABLESPOON', 'ONION')",7,Stopwords
728,"('CUP', 'QUALITY')",1,Stopwords
729,"('QUALITY', 'MILK')",1,Clean
730,"('SUGAR', 'KOSHER')",1,Stopwords
731,"('SALT', 'POWDER')",3,Stopwords
732,"('POWDER', 'OIL')",3,Stopwords
733,"('TEASPOON', 'SODA')",1,Stopwords
734,"('SODA', 'TEASPOON')",2,Stopwords
735,"('VANILLA', 'RICE')",5,Clean
736,"('RICE', 'MILK')",6,Clean
737,"('VANILLA', 'TABLESPOON')",3,Stopwords
738,"('TABLESPOON', 'APPLE')",1,Stopwords
739,"('APPLE', 'CIDER')",11,Clean
740,"('CIDER', 'VINEGAR')",15,Clean
741,"('VINEGAR', 'FOOD')",1,Stopwords
742,"('FOOD', 'PACKAGE')",1,Stopwords
743,"('PACKAGE', 'VANILLA')",1,Stopwords
744,"('CUP', 'COCOA')",2,Stopwords
745,"('BUTTON', 'PARSLEY')",1,Clean
746,"('PARSLEY', 'MARJORAM')",1,Clean
747,"('MARJORAM', 'VIRGIN')",1,Stopwords
748,"('OIL', 'BUTTER')",3,Stopwords
749,"('BUTTER', 'SALT')",5,Stopwords
750,"('PEPPER', 'BLUE')",1,Stopwords
751,"('BLUE', 'CHEESE')",1,Clean
752,"('WAY', 'CANDY')",1,Clean
753,"('CANDY', 'OUNCE')",1,Stopwords
754,"('OUNCE', 'MILK')",3,Stopwords
755,"('VINAIGRETTE', 'POUND')",3,Stopwords
756,"('SKINLESS', 'TOMATO')",1,Stopwords
757,"('TOMATO', 'TEASPOON')",1,Stopwords
758,"('TABLESPOON', 'PINE')",2,Stopwords
759,"('TEASPOON', 'HERB')",1,Stopwords
760,"('HERB', 'CUP')",1,Stopwords
761,"('CUP', 'PEPPERONI')",1,Stopwords
762,"('BREAST', 'BELL')",2,Stopwords
763,"('BELL', 'PEPPER')",10,Stopwords
764,"('PEPPER', 'SQUASH')",1,Stopwords
765,"('SQUASH', 'SPRAY')",1,Stopwords
766,"('SPRAY', 'SALAD')",1,Stopwords
767,"('CUP', 'COARSE')",3,Stopwords
768,"('COARSE', 'KOSHER')",3,Stopwords
769,"('HONEY', 'SPICE')",1,Clean
770,"('SPICE', 'CORIANDER')",1,Clean
771,"('CORIANDER', 'MUSTARD')",1,Clean
772,"('MUSTARD', 'GARLIC')",1,Clean
773,"('GARLIC', 'BEEF')",2,Clean
774,"('BRISKET', 'CUP')",3,Stopwords
775,"('CUP', 'GROUND')",2,Stopwords
776,"('GROUND', 'CORIANDER')",12,Stopwords
777,"('CORIANDER', 'PEPPER')",1,Stopwords
778,"('CUP', 'BLACKSTRAP')",1,Stopwords
779,"('BLACKSTRAP', 'APPLE')",1,Clean
780,"('VINEGAR', 'TABLESPOON')",19,Stopwords
781,"('CAYENNE', 'TEASPOON')",5,Stopwords
782,"('POWDER', 'POUND')",2,Stopwords
783,"('POUND', 'CHICKEN')",7,Stopwords
784,"('TEASPOON', 'MUSTARD')",5,Stopwords
785,"('PORK', 'DARK')",1,Stopwords
786,"('DARK', 'SOY')",3,Stopwords
787,"('SOY', 'CUP')",8,Stopwords
788,"('SAUCE', 'INCH')",1,Stopwords
789,"('INCH', 'GINGER')",14,Stopwords
790,"('GINGER', 'TABLESPOON')",12,Stopwords
791,"('TABLESPOON', 'BAY')",5,Stopwords
792,"('BAY', 'CUP')",4,Stopwords
793,"('CUP', 'DAIKON')",1,Stopwords
794,"('DAIKON', 'CUP')",1,Stopwords
795,"('RICE', 'WINE')",9,Clean
796,"('TABLESPOON', 'SALT')",14,Stopwords
797,"('MAYONNAISE', 'CUP')",4,Stopwords
798,"('CUP', 'CHILI')",3,Stopwords
799,"('CHILI', 'SAUCE')",6,Stopwords
800,"('POUND', 'SAUSAGE')",6,Stopwords
801,"('SAUSAGE', 'POUND')",1,Stopwords
802,"('POUND', 'LEAN')",1,Stopwords
803,"('ONION', 'POTATO')",1,Stopwords
804,"('POTATO', 'TOMATO')",1,Clean
805,"('TOMATO', 'OUNCE')",3,Stopwords
806,"('POWDER', 'CORN')",1,Stopwords
807,"('CREAM', 'DAIRY')",1,Stopwords
808,"('DAIRY', 'DESSERT')",1,Clean
809,"('DESSERT', 'VANILLA')",1,Clean
810,"('VANILLA', 'WAFER')",2,Clean
811,"('WAFER', 'CUP')",1,Stopwords
812,"('OUNCE', 'FIRE')",1,Stopwords
813,"('FIRE', 'BUNCH')",1,Stopwords
814,"('BUNCH', 'ONION')",1,Stopwords
815,"('PASTE', 'BAY')",1,Stopwords
816,"('BAY', 'GROUND')",1,Stopwords
817,"('GROUND', 'CUMIN')",25,Stopwords
818,"('WINE', 'POUND')",1,Stopwords
819,"('BEEF', 'TEASPOON')",3,Stopwords
820,"('POWDER', 'GOLD')",1,Stopwords
821,"('MEDIUM', 'AVOCADO')",3,Stopwords
822,"('AVOCADO', 'JUICE')",2,Stopwords
823,"('JUICE', 'COARSE')",1,Stopwords
824,"('COARSE', 'SALT')",3,Stopwords
825,"('SALT', 'MATZO')",1,Stopwords
826,"('MATZO', 'PEPPER')",1,Stopwords
827,"('PEPPER', 'VIRGIN')",4,Stopwords
828,"('OIL', 'LEFTOVER')",1,Stopwords
829,"('LEFTOVER', 'BRISKET')",1,Stopwords
830,"('SHOULDER', 'CUP')",4,Stopwords
831,"('CUP', 'BASE')",2,Stopwords
832,"('BASE', 'OUNCE')",1,Stopwords
833,"('TABLESPOON', 'CHILI')",12,Stopwords
834,"('CUMIN', 'TABLESPOON')",9,Stopwords
835,"('TABLESPOON', 'CORIANDER')",3,Stopwords
836,"('TEASPOON', 'ALLSPICE')",2,Stopwords
837,"('ALLSPICE', 'TABLESPOON')",1,Stopwords
838,"('BASE', 'QUART')",1,Clean
839,"('POUND', 'RUSSET')",2,Stopwords
840,"('RUSSET', 'PEPPER')",1,Stopwords
841,"('CHEESE', 'PARSLEY')",1,Clean
842,"('TEASPOON', 'GINGER')",19,Stopwords
843,"('GINGER', 'ONION')",3,Stopwords
844,"('ONION', 'ORANGE')",2,Stopwords
845,"('ORANGE', 'OUNCE')",1,Stopwords
846,"('OUNCE', 'PLUM')",1,Stopwords
847,"('PLUM', 'SAUCE')",1,Stopwords
848,"('SAUCE', 'OUNCE')",10,Stopwords
849,"('OUNCE', 'SPRING')",1,Stopwords
850,"('SPRING', 'ROLL')",1,Clean
851,"('ROLL', 'MEDIUM')",1,Stopwords
852,"('MEDIUM', 'CARROT')",5,Stopwords
853,"('CARROT', 'CUCUMBER')",3,Clean
854,"('CUCUMBER', 'BELL')",1,Stopwords
855,"('BABY', 'CUP')",8,Stopwords
856,"('CUP', 'MINT')",6,Stopwords
857,"('MINT', 'BASIL')",2,Clean
858,"('POUND', 'BABY')",6,Stopwords
859,"('CUP', 'LEMON')",7,Stopwords
860,"('COCONUT', 'MILK')",16,Clean
861,"('WATER', 'GINGER')",1,Stopwords
862,"('GINGER', 'CLOVE')",2,Clean
863,"('CLOVE', 'SALT')",1,Stopwords
864,"('SALT', 'COCONUT')",2,Stopwords
865,"('TEASPOON', 'BUTTER')",2,Stopwords
866,"('CLOVE', 'SPRIG')",1,Clean
867,"('SPRIG', 'LEMON')",1,Clean
868,"('MEDIUM', 'SEEDLESS')",1,Stopwords
869,"('SEEDLESS', 'ORANGE')",1,Stopwords
870,"('ORANGE', 'CINNAMON')",1,Stopwords
871,"('CINNAMON', 'SWEET')",1,Stopwords
872,"('SWEET', 'CUP')",3,Stopwords
873,"('ROOT', 'TEASPOON')",4,Stopwords
874,"('OUNCE', 'CUP')",34,Stopwords
875,"('MILLILITER', 'WATER')",7,Stopwords
876,"('WATER', 'GRAM')",8,Stopwords
877,"('GRAM', 'KAFFIR')",1,Stopwords
878,"('KAFFIR', 'LIME')",2,Clean
879,"('LIME', 'SAUCE')",2,Stopwords
880,"('SAUCE', 'STALK')",1,Stopwords
881,"('STALK', 'CUP')",4,Stopwords
882,"('CUP', 'MILLILITER')",1,Stopwords
883,"('MILLILITER', 'LIME')",1,Stopwords
884,"('PASTE', 'CORIANDER')",1,Clean
885,"('BONE', 'ONION')",1,Stopwords
886,"('TEASPOON', 'TORN')",1,Stopwords
887,"('TORN', 'CHICKEN')",1,Clean
888,"('CHICKEN', 'POUND')",3,Stopwords
889,"('CUP', 'REGULAR')",5,Stopwords
890,"('REGULAR', 'RICE')",2,Clean
891,"('RICE', 'TEASPOON')",3,Stopwords
892,"('SAFFRON', 'CUP')",2,Stopwords
893,"('CUP', 'WHEAT')",13,Stopwords
894,"('WHEAT', 'CUP')",7,Stopwords
895,"('COCONUT', 'SALT')",1,Stopwords
896,"('CINNAMON', 'OIL')",1,Stopwords
897,"('OIL', 'VANILLA')",3,Stopwords
898,"('VANILLA', 'OUNCE')",1,Stopwords
899,"('OUNCE', 'PINEAPPLE')",3,Stopwords
900,"('PINEAPPLE', 'JUICE')",7,Stopwords
901,"('CHEESE', 'CUP')",6,Stopwords
902,"('TABLESPOON', 'CREAM')",5,Stopwords
903,"('TABLESPOON', 'WHIPPING')",1,Stopwords
904,"('WHIPPING', 'CREAM')",2,Stopwords
905,"('CREAM', 'EGG')",1,Stopwords
906,"('EGG', 'EGG')",7,Clean
907,"('GINGER', 'CUP')",9,Stopwords
908,"('TEASPOON', 'ALMOND')",4,Stopwords
909,"('ALMOND', 'TEASPOON')",1,Stopwords
910,"('QUINOA', 'GRAPEFRUIT')",1,Clean
911,"('GRAPEFRUIT', 'JUICE')",4,Stopwords
912,"('CUP', 'HERB')",1,Stopwords
913,"('HERB', 'TEASPOON')",1,Stopwords
914,"('BONE', 'WINE')",1,Clean
915,"('WINE', 'VINAIGRETTE')",1,Clean
916,"('PINT', 'CREAM')",1,Stopwords
917,"('BAY', 'SEASONING')",1,Stopwords
918,"('SEASONING', 'BELL')",1,Stopwords
919,"('BELL', 'CUCUMBER')",2,Stopwords
920,"('SLICE', 'TEASPOON')",1,Stopwords
921,"('TEASPOON', 'MILD')",1,Stopwords
922,"('MILD', 'SLICE')",1,Stopwords
923,"('SLICE', 'CUP')",5,Stopwords
924,"('CUP', 'HASH')",2,Stopwords
925,"('HASH', 'BROWN')",3,Stopwords
926,"('GRAM', 'MILLILITER')",3,Stopwords
927,"('WATER', 'SAFFRON')",1,Stopwords
928,"('SAFFRON', 'CUTTLEFISH')",1,Clean
929,"('CUTTLEFISH', 'ONION')",1,Stopwords
930,"('ONION', 'VIRGIN')",4,Stopwords
931,"('PASTE', 'GRAM')",1,Stopwords
932,"('GRAM', 'RICE')",4,Stopwords
933,"('RICE', 'SALT')",2,Stopwords
934,"('BONELESS', 'PORK')",11,Stopwords
935,"('SHOULDER', 'JUICE')",1,Stopwords
936,"('JUICE', 'GRAPEFRUIT')",2,Stopwords
937,"('TABLESPOON', 'CUMIN')",4,Stopwords
938,"('TABLESPOON', 'KOSHER')",8,Stopwords
939,"('SALT', 'BAY')",2,Stopwords
940,"('BAY', 'LEAF')",15,Stopwords
941,"('LEAF', 'LIME')",1,Stopwords
942,"('CUP', 'VINEGAR')",1,Stopwords
943,"('VINEGAR', 'CUP')",11,Stopwords
944,"('BASIL', 'SUN')",1,Clean
945,"('SUN', 'OUNCE')",1,Stopwords
946,"('TURKEY', 'OUNCE')",1,Stopwords
947,"('CINNAMON', 'PINCH')",2,Stopwords
948,"('PINCH', 'CUP')",3,Stopwords
949,"('JUICE', 'PIE')",1,Stopwords
950,"('PIE', 'EGG')",1,Clean
951,"('THYME', 'TEASPOON')",3,Stopwords
952,"('CUP', 'BELL')",10,Stopwords
953,"('BELL', 'OUNCE')",3,Stopwords
954,"('OUNCE', 'CORN')",5,Stopwords
955,"('CORN', 'OUNCE')",2,Stopwords
956,"('OUNCE', 'OKRA')",1,Stopwords
957,"('OKRA', 'TABLESPOON')",1,Stopwords
958,"('TABLESPOON', 'PARSLEY')",7,Stopwords
959,"('PARSLEY', 'PEPPER')",2,Stopwords
960,"('WRAP', 'FOIL')",1,Clean
961,"('FOIL', 'OIL')",1,Stopwords
962,"('TURKEY', 'GARLIC')",1,Clean
963,"('GARLIC', 'ONION')",5,Stopwords
964,"('CUMIN', 'POWDER')",3,Stopwords
965,"('PASTE', 'WATER')",1,Stopwords
966,"('WATER', 'CREAM')",2,Stopwords
967,"('CHEESE', 'OUNCE')",2,Stopwords
968,"('CHEESE', 'CREAM')",2,Stopwords
969,"('CREAM', 'WATER')",1,Stopwords
970,"('CUP', 'PICO')",2,Stopwords
971,"('PEPPER', 'I')",1,Stopwords
972,"('BUTTER', 'SPRAY')",1,Stopwords
973,"('SPRAY', 'CHOLESTEROL')",1,Stopwords
974,"('CUP', 'BUTTERNUT')",1,Stopwords
975,"('BUTTERNUT', 'SQUASH')",7,Stopwords
976,"('SQUASH', 'TABLESPOON')",6,Stopwords
977,"('TABLESPOON', 'VIRGIN')",26,Stopwords
978,"('BACON', 'SAGE')",1,Clean
979,"('SAGE', 'OUNCE')",1,Stopwords
980,"('OUNCE', 'GOAT')",4,Stopwords
981,"('GOAT', 'CHEESE')",5,Clean
982,"('WATER', 'SALT')",3,Stopwords
983,"('SALT', 'INCH')",1,Stopwords
984,"('CUP', 'BROCCOLI')",2,Stopwords
985,"('BROCCOLI', 'BASIL')",1,Clean
986,"('BASIL', 'TABLESPOON')",2,Stopwords
987,"('TABLESPOON', 'SOY')",31,Stopwords
988,"('JUICE', 'OUNCE')",5,Stopwords
989,"('OUNCE', 'PAD')",1,Stopwords
990,"('PAD', 'RICE')",1,Clean
991,"('RICE', 'TABLESPOON')",4,Stopwords
992,"('TABLESPOON', 'PEANUT')",11,Stopwords
993,"('PEANUT', 'OIL')",5,Stopwords
994,"('OUNCE', 'CHICKEN')",3,Stopwords
995,"('CUP', 'SKINLESS')",1,Stopwords
996,"('CUP', 'BROWN')",9,Stopwords
997,"('BROWN', 'SUGAR')",21,Stopwords
998,"('SUGAR', 'SUGAR')",1,Stopwords
999,"('GROUND', 'TABLESPOON')",3,Stopwords
1000,"('TABLESPOON', 'POWDER')",13,Stopwords
1001,"('TABLESPOON', 'COARSE')",1,Stopwords
1002,"('COARSE', 'GROUND')",3,Stopwords
1003,"('GINGER', 'POWDER')",2,Stopwords
1004,"('CAYENNE', 'PEPPER')",11,Stopwords
1005,"('ZUCCHINI', 'MEDIUM')",1,Stopwords
1006,"('MEDIUM', 'SQUASH')",2,Stopwords
1007,"('SQUASH', 'MEDIUM')",1,Stopwords
1008,"('MEDIUM', 'CORN')",2,Stopwords
1009,"('CORN', 'VIRGIN')",1,Stopwords
1010,"('OIL', 'PINT')",1,Stopwords
1011,"('PINT', 'CHERRY')",1,Stopwords
1012,"('CHERRY', 'GRAPE')",1,Clean
1013,"('GRAPE', 'LETTUCE')",1,Clean
1014,"('LETTUCE', 'CUP')",5,Stopwords
1015,"('BASIL', 'CUP')",3,Stopwords
1016,"('BASIL', 'LEMON')",2,Clean
1017,"('JUICE', 'MAYONNAISE')",2,Stopwords
1018,"('MAYONNAISE', 'HONEY')",1,Clean
1019,"('RIPE', 'AVOCADO')",1,Clean
1020,"('AVOCADO', 'CHICKEN')",1,Clean
1021,"('CHICKEN', 'BREAST')",7,Clean
1022,"('BREAST', 'CHEESE')",1,Clean
1023,"('PEPPER', 'CHICKEN')",3,Stopwords
1024,"('CHICKEN', 'PINCH')",1,Stopwords
1025,"('PINCH', 'POWDER')",1,Stopwords
1026,"('POWDER', 'QUICK')",1,Stopwords
1027,"('QUICK', 'SAUCE')",1,Stopwords
1028,"('SAUCE', 'PART')",1,Stopwords
1029,"('PART', 'SKIM')",7,Clean
1030,"('CUP', 'COOKING')",3,Stopwords
1031,"('COOKING', 'CUP')",3,Stopwords
1032,"('MAYONNAISE', 'TEASPOON')",6,Stopwords
1033,"('CUP', 'BUTTERMILK')",10,Stopwords
1034,"('CHICKEN', 'OIL')",1,Stopwords
1035,"('BUTTERMILK', 'TABLESPOON')",1,Stopwords
1036,"('TABLESPOON', 'COCONUT')",15,Stopwords
1037,"('COCONUT', 'CUP')",4,Stopwords
1038,"('TEASPOON', 'COARSE')",6,Stopwords
1039,"('COARSE', 'SEA')",3,Stopwords
1040,"('TEASPOON', 'SPICE')",17,Stopwords
1041,"('SPICE', 'CUP')",2,Stopwords
1042,"('HONEY', 'TABLESPOON')",17,Stopwords
1043,"('BUTTER', 'LEMON')",3,Stopwords
1044,"('ONION', 'CARROT')",4,Stopwords
1045,"('CARROT', 'STOCK')",1,Clean
1046,"('STOCK', 'TOMATO')",1,Clean
1047,"('PASTE', 'SALT')",2,Stopwords
1048,"('SALT', 'TYPE')",1,Stopwords
1049,"('TYPE', 'USE')",1,Stopwords
1050,"('USE', 'BREAD')",1,Stopwords
1051,"('BREAD', 'BUTTER')",2,Stopwords
1052,"('LAMB', 'GRAM')",1,Stopwords
1053,"('GRAM', 'TABLESPOON')",7,Stopwords
1054,"('TOMATO', 'PUREE')",2,Clean
1055,"('PUREE', 'ONION')",1,Stopwords
1056,"('TEASPOON', 'GRAM')",1,Stopwords
1057,"('GRAM', 'YOGHURT')",1,Stopwords
1058,"('YOGHURT', 'TABLESPOON')",1,Stopwords
1059,"('POUND', 'SHRIMP')",3,Stopwords
1060,"('SHRIMP', 'POWDER')",1,Stopwords
1061,"('PEPPER', 'JAR')",1,Stopwords
1062,"('JAR', 'TOMATO')",2,Stopwords
1063,"('TOMATO', 'BASIL')",2,Clean
1064,"('RICE', 'GRAM')",2,Stopwords
1065,"('GRAM', 'RUMP')",1,Stopwords
1066,"('RUMP', 'STEAK')",1,Clean
1067,"('STEAK', 'BUNCH')",1,Stopwords
1068,"('BUNCH', 'CAGE')",1,Stopwords
1069,"('CAGE', 'TABLESPOON')",1,Stopwords
1070,"('TABLESPOON', 'OYSTER')",5,Stopwords
1071,"('OYSTER', 'OIL')",1,Stopwords
1072,"('CURRY', 'SALT')",1,Stopwords
1073,"('OYSTER', 'TABLESPOON')",3,Stopwords
1074,"('SOY', 'TEASPOON')",5,Stopwords
1075,"('TEASPOON', 'CORNSTARCH')",6,Stopwords
1076,"('CORNSTARCH', 'POUND')",1,Stopwords
1077,"('POUND', 'COOKING')",1,Stopwords
1078,"('COOKING', 'OIL')",4,Stopwords
1079,"('OIL', 'STALK')",2,Stopwords
1080,"('STALK', 'ONION')",1,Stopwords
1081,"('CUP', 'LEAF')",7,Stopwords
1082,"('LEAF', 'PARSLEY')",9,Stopwords
